title; url; id; phases_id
AIM 2020 Video Extreme Super-Resolution Challenge - Track 2: Perceptual; https://competitions.codalab.org/competitions/24686; 24686; 40825,40826
AIM 2020 Rendering Realistic Bokeh Challenge - Track 1: on CPU; https://competitions.codalab.org/competitions/24716; 24716; 40861,40862
AIM 2020 Rendering Realistic Bokeh Challenge - Track 2: on smartphone GPU; https://competitions.codalab.org/competitions/24717; 24717; 40863,40864
ECCV Challenge on Image Restoration for Under-display Camera - Track 2 - P-OLED; https://competitions.codalab.org/competitions/24293; 24293; 40284,40288
ECCV Challenge on Image Restoration for Under-display Camera - Track 1 - T-OLED; https://competitions.codalab.org/competitions/24275; 24275; 40244,40245
VisDA 2020: Domain Adaptive Pedestrian Re-identification; https://competitions.codalab.org/competitions/24664; 24664; 40790,40791
1st Tiny Object Detection Challenge; https://competitions.codalab.org/competitions/24551; 24551; 40663
Holistic 3D Vision Challenge - Structured3D General Room Layout Estimation Track @ ECCV 2020; https://competitions.codalab.org/competitions/24183; 24183; 40136,40137
ACRV Probabilistic Object Detection (PrOD) Challenge ECCV 2020; https://competitions.codalab.org/competitions/20597; 20597; 34932
COCO Keypoint Challenge; https://competitions.codalab.org/competitions/12061; 12061; 30196,22541,23041
COCO Detection Challenge (Segmentation Mask); https://competitions.codalab.org/competitions/20796; 20796; 35164,35165,35166
COCO Panoptic Segmentation Challenge; https://competitions.codalab.org/competitions/19507; 19507; 33278,33279,33280,33281
COCO 2020 DensePose Challenge; https://competitions.codalab.org/competitions/20660; 20660; 34987,34988
RVC Challenge: COCO Detection (Bounding Box); https://competitions.codalab.org/competitions/25334; 25334; 41624,41625,41626
WNUT-2020 Task 2: Identification of informative COVID-19 English Tweets; https://competitions.codalab.org/competitions/25845; 25845; 42527,42528
COVID-19 Retweet Prediction Challenge; https://competitions.codalab.org/competitions/25276; 25276; 41568,41569
Mouse Behavior Challenge MBC2020; https://competitions.codalab.org/competitions/22266; 22266; 37291,37292
Basketball Behavior Challenge BBC2020; https://competitions.codalab.org/competitions/23905; 23905; 39745,39746
HASOC 2020 (FIRE 2020); https://competitions.codalab.org/competitions/26027; 26027; 42777,42778,42779,42780,42781,42782
The 4th Look Into Person (LIP) Challenge - Track 4 Video Virtual Try-on Challenge; https://competitions.codalab.org/competitions/23472; 23472; 39014
Fake News classicifation; https://competitions.codalab.org/competitions/26284; 26284; 43202
NeurIPS 2021 BEETL Competition - Benchmarks for EEG Transfer Learning; https://competitions.codalab.org/competitions/33427; 33427; 53843,53845,53848,53849
ML 2020 Competition; https://competitions.codalab.org/competitions/26282; 26282; 43200,43201
CIKM Cup 2016 Track 1: Cross-Device Entity Linking Challenge; https://competitions.codalab.org/competitions/11171; 11171; 21561,21571
CIKM Cup 2016 Track 2: Personalized E-Commerce Search Challenge; https://competitions.codalab.org/competitions/11161; 11161; 21541,21551
DSTC9 - Multi-Domain Task-Completion Dialog Challenge II; https://competitions.codalab.org/competitions/24330; 24330; 40342,40344,42927
Exoplanet imaging data challenge; https://competitions.codalab.org/competitions/20693; 20693; 35045,35046
MAFAT Radar Challenge - Can you distinguish between humans and animals in radar tracks? ; https://competitions.codalab.org/competitions/25389; 25389; 41716,41717
Diagnostic Questions - The NeurIPS 2020 Education Challenge; https://competitions.codalab.org/competitions/25449; 25449; 41814,41815,41816,41817,41818,41819,41820,41821
TC4 Competition and Workshop on Human Identification at a Distance 2020 (HID2020); https://competitions.codalab.org/competitions/26085; 26085; 42929,42930
COMP3340 Assignment 1 -- MLP for MNIST Handwritten Digit Classification; https://competitions.codalab.org/competitions/27022; 27022; 44529
CelebA-Spoof: Face Anti-Spoofing Challenge ECCV@2020; https://competitions.codalab.org/competitions/26210; 26210; 43097
DeeperForensics Challenge 2020 @ ECCV SenseHuman Workshop; https://competitions.codalab.org/competitions/25228; 25228; 41508,41509
Predicting Generalization in Deep Learning; https://competitions.codalab.org/competitions/25301; 25301; 41577,41578
the anomalous diffusion challenge; https://competitions.codalab.org/competitions/23601; 23601; 39224,39225,39226
Process Discovery Algorithm Challenge 2020; https://competitions.codalab.org/competitions/26953; 26953; 44400,44401
NeurIPS 2020 Hide-and-Seek Privacy Challenge; https://competitions.codalab.org/competitions/25312; 25312; 41603,41604
SDU@AAAI-21 - Shared Task 1, Acronym Identification; https://competitions.codalab.org/competitions/26609; 26609; 43771,43772
SDU@AAAI-21 - Shared Task 2, Acronym Disambiguation; https://competitions.codalab.org/competitions/26611; 26611; 43774,43775
MetaDL Challenge; https://competitions.codalab.org/competitions/26638; 26638; 43874,43875
ML 2020 Competition; https://competitions.codalab.org/competitions/27549; 27549; 45405,45406
L2RPN WCCI 2020 Competition; https://competitions.codalab.org/competitions/24902; 24902; 41068,41069
HITNLP2020-英文命名实体识别'; https://competitions.codalab.org/competitions/27723; 27723; 45602
Short-duration Speaker Verification (SdSV) Challenge 2020 - Task 2 : Text-Independent; https://competitions.codalab.org/competitions/22472; 22472; 37709,37710
Short-duration Speaker Verification (SdSV) Challenge 2020 - Task 1 : Text-Dependent; https://competitions.codalab.org/competitions/22393; 22393; 37668,37670
Dravidian-CodeMix - FIRE 2020; https://competitions.codalab.org/competitions/25215; 25215; 42419
Hope Speech Detection for Equality, Diversity, and Inclusion-EACL 2021; https://competitions.codalab.org/competitions/27653; 27653; 45574
Offensive Language Identification in Dravidian Languages-EACL 2021 ; https://competitions.codalab.org/competitions/27654; 27654; 45530
Mobile-Captured Image Document Recognition for Vietnamese Receipts (MC-OCR); https://competitions.codalab.org/competitions/27798; 27798; 45752,45753,45754
SemEval Task 9: Statement Verification and Evidence Finding with Tables (SEM-TAB-FACT); https://competitions.codalab.org/competitions/27748; 27748; 45642,45643,45644
ACRE Dry-Run Cascade Competition; https://competitions.codalab.org/competitions/27176; 27176; 44862,44863,44972
SemEval 2021 Task 5: Toxic Spans Detection; https://competitions.codalab.org/competitions/25623; 25623; 42115,42116,42117
SemEval-2021 Task 4: Reading Comprehension of Abstract Meaning; https://competitions.codalab.org/competitions/26153; 26153; 43041,43042,43043
FOLT 2020/21 Shared Task; https://competitions.codalab.org/competitions/28091; 28091; 46155,46156
Shared Task on Sarcasm and Sentiment Detection in Arabic (Subtask 2 - Sentiment Analysis); https://competitions.codalab.org/competitions/28002; 28002; 46047,46048
Shared Task on Sarcasm and Sentiment Detection in Arabic (Subtask 1 - Sarcasm Detection); https://competitions.codalab.org/competitions/28003; 28003; 46049,46050
DECONbench Benchmarking platform for deconvolution methods for tumor heterogeneity quantification; https://competitions.codalab.org/competitions/27453; 27453; 45307
// DECONbench Benchmarking platform for deconvolution methods for tumor heterogeneity quantification; https://competitions.codalab.org/competitions/23660; 23660; 39357
FinSBD3 Financial Document Structure Boundary Detection; https://competitions.codalab.org/competitions/28485; 28485; 46732,46733
RuShiftEval Competition; https://competitions.codalab.org/competitions/28340; 28340; 46530,46531,46532
EMO 2021 HUAWEI Logistics Competition; https://competitions.codalab.org/competitions/27329; 27329; 45128,45129
CVPR 2021 ChaLearn LAP Large Scale Signer Independent Isolated SLR Challenge (RGB TRACK); https://competitions.codalab.org/competitions/27901; 27901; 45918,45919
CVPR 2021 ChaLearn LAP Large Scale Signer Independent Isolated SLR Challenge (RGB+D TRACK); https://competitions.codalab.org/competitions/27902; 27902; 45920,45921
PBVS 2022 Multi-modal Aerial View Object Classification Challenge - Track 1 (SAR) ; https://competitions.codalab.org/competitions/28123; 28123; 46198,46199
PBVS 2022 Multi-modal Aerial View Object Classification Challenge - Track 2 (SAR+EO); https://competitions.codalab.org/competitions/28095; 28095; 46162,46163
NTIRE 2021 Burst Super-Resolution Challenge - Track 1 Synthetic; https://competitions.codalab.org/competitions/28078; 28078; 46145,46146
NTIRE 2021 Video Super-Resolution Challenge - Track2. Spatio-Temporal; https://competitions.codalab.org/competitions/28072; 28072; 46136,46137
NTIRE 2021 Defocus Deblurring using Dual-pixel Images Challenge; https://competitions.codalab.org/competitions/28049; 28049; 46110,46111
NTIRE 2021 Quality enhancement of heavily compressed videos Challenge - Track 2 Fixed QP, Perceptual; https://competitions.codalab.org/competitions/28034; 28034; 46102,46103
NTIRE 2021 Depth Guided Relighting Challenge Track 2: Any-to-any relighting; https://competitions.codalab.org/competitions/28031; 28031; 46096,46097
NTIRE 2021 Quality enhancement of heavily compressed videos Challenge - Track 1 Fixed QP, Fidelity; https://competitions.codalab.org/competitions/28033; 28033; 46100,46101
NTIRE 2021 Perceptual Image Quality Assessment Challenge; https://competitions.codalab.org/competitions/28050; 28050; 46112,46113
NTIRE 2021 Quality enhancement of heavily compressed videos - Track 3 Fixed bit-rate, Fidelity; https://competitions.codalab.org/competitions/28035; 28035; 46104,46105
NTIRE 2021 High Dynamic Range Challenge - Track 1 Single Frame; https://competitions.codalab.org/competitions/28161; 28161; 46292,46293
NTIRE 2021 High Dynamic Range Challenge - Track 2 Multiple Frames; https://competitions.codalab.org/competitions/28162; 28162; 46294,46295
NTIRE 2021 Video Super-Resolution Challenge - Track1. Spatial; https://competitions.codalab.org/competitions/28051; 28051; 46114,46115
NTIRE 2021 Depth Guided Relighting Challenge Track 1: One-to-one relighting; https://competitions.codalab.org/competitions/28030; 28030; 46094,46095
NTIRE 2021 Image Deblurring Challenge - Track1. Low Resolution; https://competitions.codalab.org/competitions/28073; 28073; 46138,46139
NTIRE 2021 Image Deblurring Challenge - Track2. JPEG Artifacts; https://competitions.codalab.org/competitions/28074; 28074; 46140,46141
NTIRE 2021 NonHomogeneous Dehazing Challenge; https://competitions.codalab.org/competitions/28032; 28032; 46098,46099
Interspeech Shared Task: Automatic Speech Recognition for Non-Native Children’s Speech; https://competitions.codalab.org/competitions/28890; 28890; 47556,47557,47558,47559
Mobile AI 2021 Real-Time Video Super-Resolution Challenge; https://competitions.codalab.org/competitions/28112; 28112; 46179,46180
Mobile AI 2021 Real Image Denoising Challenge; https://competitions.codalab.org/competitions/28120; 28120; 46192,46193
Mobile AI 2021 Real-Time Image Super-Resolution Challenge; https://competitions.codalab.org/competitions/28119; 28119; 46190,46191
Mobile AI 2021 Monocular Depth Estimation Challenge; https://competitions.codalab.org/competitions/28122; 28122; 46196,46197
Mobile AI 2021 Real-Time Camera Scene Detection Challenge; https://competitions.codalab.org/competitions/28113; 28113; 46181,46182
Mobile AI 2021 Learned Smartphone ISP Challenge; https://competitions.codalab.org/competitions/28054; 28054; 46117,46118
DiCOVA 2021 Challenge; https://competitions.codalab.org/competitions/29640; 29640; 48609
ROD2021 Challenge @ ICMR 2021; https://competitions.codalab.org/competitions/28019; 28019; 46076,46077
RuNormAS; https://competitions.codalab.org/competitions/29216; 29216; 48020
Multimodal Emotion Recognition on Comics scenes (EmoRecCom); https://competitions.codalab.org/competitions/27884; 27884; 45892,45893,45894
ICDAR 2021 Competition on Scene Video Text Spotting; https://competitions.codalab.org/competitions/27667; 27667; 45548,45549,45550
DynamicEarthNet Unsupervised Binary Land Cover Change Detection Challenge; https://competitions.codalab.org/competitions/29410; 29410; 48249,48250
DeepFake Game Competition (DFGC) @ IJCB 2021; https://competitions.codalab.org/competitions/29583; 29583; 48493,48495,48497,48499,48502,48503
TC4 Competition on Human Identification at a Distance 2021 (HID2021); https://competitions.codalab.org/competitions/29552; 29552; 48433,48434
CAp21/Criteo challenge; https://competitions.codalab.org/competitions/30003; 30003; 49131,49132
ICLR 2021 Workshop MLPCP Track 1 Entity-aware medical dialogue generation; https://competitions.codalab.org/competitions/29703; 29703; 48684
ICLR 2021 Workshop MLPCP Track 2 Medical Dialogue System for Automatic Diagnosis; https://competitions.codalab.org/competitions/29706; 29706; 48688
UG2+ 2021 Track2.2 - Semi-supervised Action Recognition in the Dark; https://competitions.codalab.org/competitions/28118; 28118; 46188,46189
UG2+ 2021 Track2.1 - Fully Supervised Action Recognition in the Dark; https://competitions.codalab.org/competitions/28117; 28117; 46186,46187
ICLR 2021 Workshop MLPCP Track 1 Entity-aware medical dialogue generation(Phases-B); https://competitions.codalab.org/competitions/30755; 30755; 50185
4th UG2+ challenge (CVPR 2021) Track 1.1 - Object Detection in the Hazy Condition; https://competitions.codalab.org/competitions/28022; 28022; 46082,46083
UG2+ 2021 Track1.2 - Face Detection in the Low-Light Condition; https://competitions.codalab.org/competitions/28029; 28029; 46092,46093
CLEF2021 CheckThat! Lab - Task 1 (Spanish); https://competitions.codalab.org/competitions/31262; 31262; 51001
CLEF2021 CheckThat! Lab - Task 1; https://competitions.codalab.org/competitions/30853; 30853; 50288,50290,50286,50284,50294,50292,50285,50289,50291,50287,50293
CLEF2021 CheckThat! Lab - Task 2; https://competitions.codalab.org/competitions/30949; 30949; 50406,50402,50404,50407,50403,50405
CLEF2021 CheckThat! Lab - Task 3; https://competitions.codalab.org/competitions/31238; 31238; 50930,50931
11785 HW5 Super-Resolution GAN/VAE; https://competitions.codalab.org/competitions/30703; 30703; 50111
Fake News Detection Competition; https://competitions.codalab.org/competitions/29545; 29545; 48420,48421
Rohde & Schwarz Engineering Competition 2021 - Qualifiers; https://competitions.codalab.org/competitions/30990; 30990; 50452
FloodNet Challenge @ EARTHVISION 2021 - Track 1; https://competitions.codalab.org/competitions/30290; 30290; 49507,49508
FloodNet Challenge @ EARTHVISION 2021 - Track 2; https://competitions.codalab.org/competitions/30320; 30320; 49565,49566
The 3rd Large-scale Video Object Segmentation Challenge - Track 1: Video Object Segmentation; https://competitions.codalab.org/competitions/28987; 28987; 47653,47654
The 3rd Large-scale Video Object Segmentation Challenge - Track 2: Video Instance Segmentation; https://competitions.codalab.org/competitions/28988; 28988; 47655,47656
High Resolution Human Parsing; https://competitions.codalab.org/competitions/30375; 30375; 49641,49642
HITSZ_NLP2021(本科): 中文影评情感分类; https://competitions.codalab.org/competitions/29815; 29815; 48835,48836
ADoBo — Automatic Detection of Borrowings; https://competitions.codalab.org/competitions/28771; 28771; 47408
Finals - Challenge 2 - R&S Engineering Competition 2021; https://competitions.codalab.org/competitions/31873; 31873; 51860
Finals - Challenge 1 - R&S Engineering Competition 2021; https://competitions.codalab.org/competitions/31884; 31884; 51884
The 3rd Large-scale Video Object Segmentation - Track 3: Referring Video Object Segmentation; https://competitions.codalab.org/competitions/29139; 29139; 47907,47908
MeOffendEs@IberLEF 2021; https://competitions.codalab.org/competitions/28679; 28679; 47060,47061,47062,47063,47064,47065
EmoEvalEs@IberLEF 2021; https://competitions.codalab.org/competitions/28682; 28682; 47066,47067
The 4th Look Into Person (LIP) Challenge - Track 5 Dark Complexion Portrait Segmentation Challenge; https://competitions.codalab.org/competitions/24206; 24206; 40180
CVPR-NAS 2021: Unseen Data Track; https://competitions.codalab.org/competitions/29853; 29853; 48874,48875
DynamicEarthNet Weakly-Supervised Multi-Class Change Detection Challenge; https://competitions.codalab.org/competitions/30441; 30441; 49731,49732
OVIS (Occluded Video Instance Segmentation) Please submit to the new evaluation server!; https://competitions.codalab.org/competitions/28757; 28757; 47182
AILBIZ 2021 - TRACK 1; https://competitions.codalab.org/competitions/29503; 29503; 48366,48367
Realistic Instance-level Product Retrieval (Product1M) Track on LID CVPR 2021 Challenge; https://competitions.codalab.org/competitions/30123; 30123; 49309
ActivityNet-Entities Object Localization Challenge 2021 (Sub-task II -  Generated Captions); https://competitions.codalab.org/competitions/24334; 24334; 40347,40348
ActivityNet-Entities Object Localization Challenge 2021 (Sub-task I -  GT Captions); https://competitions.codalab.org/competitions/24336; 24336; 40350,40351
BDD100K Multiple Object Tracking Challenge; https://competitions.codalab.org/competitions/30620; 30620; 50006,50007
CVPR 2021 Human-centric video matting - TRACK 1 (FVC); https://competitions.codalab.org/competitions/30523; 30523; 49885,49886
2021 HACS Temporal Action Localization Challenge - Weakly-supervised Learning Track; https://competitions.codalab.org/competitions/31308; 31308; 51069
2021 HACS Temporal Action Localization Challenge - Supervised Learning Track; https://competitions.codalab.org/competitions/31307; 31307; 51068
Shared Task on Multilingual protest news detection CASE 2021 @ ACL-IJCNLP 2021; https://competitions.codalab.org/competitions/31247; 31247; 50971,50972,50973,50974,50975,50976,50977,50978,50979,50980,50981,50982,50983
Mobile AI 2021 High Dynamic Range Challenge; https://competitions.codalab.org/competitions/28662; 28662; 47020,47021
Woodscape Fisheye Semantic Segmentation for Autonomous Driving | CVPR 2021 OmniCV Workshop Challenge; https://competitions.codalab.org/competitions/30993; 30993; 50455
CVPR 2021 Human-centric video coding for analytics - Track 2 (FVC); https://competitions.codalab.org/competitions/30111; 30111; 49301
Chalearn 3D High-Fidelity Mask Face Presentation Attack Detection Challenge@ICCV2021; https://competitions.codalab.org/competitions/30910; 30910; 50333,50334
The 4th Look Into Person (LIP) Challenge - Track 1 Multi-Person Human Parsing Challenge; https://competitions.codalab.org/competitions/23431; 23431; 38964
The 4th Look Into Person (LIP) Challenge - Track 3 Image-based Multi-pose Virtual Try-on Challenge; https://competitions.codalab.org/competitions/23471; 23471; 39013
HEART-MET Gesture Recognition Challenge; https://competitions.codalab.org/competitions/30454; 30454; 49755,49756
Disambiguation of German Verbal Idioms; https://competitions.codalab.org/competitions/31715; 31715; 51635,51636
To be, or not to be?; https://competitions.codalab.org/competitions/30715; 30715; 50126
MMAct Challenge 2021 Task 2. Cross-Modal Untrimmed Action Temporal Localization; https://competitions.codalab.org/competitions/31385; 31385; 51163
MMAct Challenge 2021 Task 1. Cross-Modal Trimmed Action Recognition; https://competitions.codalab.org/competitions/31438; 31438; 51246
Discover the mysteries of the Maya @ ECML PKDD 2021- Integrated Image Segmentation Challenge; https://competitions.codalab.org/competitions/30429; 30429; 49719
GermEval 2021 Shared Task on the Identification of Toxic, Engaging, and Fact-Claiming Comments; https://competitions.codalab.org/competitions/32854; 32854; 52902
GtX 2021 quantitative competition; https://competitions.codalab.org/competitions/31819; 31819; 51782,51783
Anti-UAV; https://competitions.codalab.org/competitions/23887; 23887; 39724,39725
ETCI 2021 Competition on Flood Detection; https://competitions.codalab.org/competitions/30440; 30440; 49729,49730
The 2nd Remote Physiological Signal Sensing (RePSS) Challenge & Workshop Associated with ICCV 2021; https://competitions.codalab.org/competitions/30855; 30855; 50297
MOCHA@ICMI2021; https://competitions.codalab.org/competitions/31432; 31432; 51234,51235
CODI-CRAC 2021 Shared-Task: Anaphora Resolution in Dialogues; https://competitions.codalab.org/competitions/30312; 30312; 49548,49549,49550,49551,49552,49553,49554,49555
Triangular MT: Using English to improve Russian-to-Chinese machine translation; https://competitions.codalab.org/competitions/30446; 30446; 49735,49736,49737
Multi-Disease, Multi-View & Multi-Center Right Ventricular Segmentation in Cardiac MRI (M&Ms-2); https://competitions.codalab.org/competitions/31559; 31559; 51388,51389
Vision For Vitals (V4V); https://competitions.codalab.org/competitions/31978; 31978; 52037,52038,52039
ML Based Electrical Substation extraction from Images; https://competitions.codalab.org/competitions/32132; 32132; 52140,52141,52142
The 1st Occluded Video Instance Segmentation (OVIS) Challenge in conjunction with ICCV 2021; https://competitions.codalab.org/competitions/32377; 32377; 52395,52396
Criteo Privacy Preserving ML Competition @ AdKDD; https://competitions.codalab.org/competitions/31485; 31485; 51291,51292
Cowboy Outfit Detection Competition; https://competitions.codalab.org/competitions/33573; 33573; 54061,54062
VSPW2021; https://competitions.codalab.org/competitions/30712; 30712; 50119,50121
Outdoor Semantic Segmentation Challenge (DAGM GCPR 2021); https://competitions.codalab.org/competitions/31086; 31086; 50621
Fincausal 2021 (Eval); https://competitions.codalab.org/competitions/33102; 33102; 53279
Eval4NLP 2021 - Explainable Quality Estimation; https://competitions.codalab.org/competitions/33038; 33038; 53172,53173,53174,53175,53176,53177
Recognizing Families In the Wild Data Challenge (5th Edition) in conjunction with FG 2021; https://competitions.codalab.org/competitions/22152; 22152; 37097,37098,37099
Recognizing Families In the Wild Data Challenge (5th Edition) in conjunction with FG 2021; https://competitions.codalab.org/competitions/21843; 21843; 36624,36625,36626
Recognizing Families In the Wild Data Challenge (5th Edition) in conjunction with FG 2021; https://competitions.codalab.org/competitions/22117; 22117; 37028,37029,37030
ICCV DeeperAction Challenge - Kinetics-TPS Track on Part-level Action Parsing and Action Recognition; https://competitions.codalab.org/competitions/32360; 32360; 52376,52377
Multi-View Partial (MVP) Point Cloud Challenge 2021; https://competitions.codalab.org/competitions/33430; 33430; 53853,53854
ICCV DeeperAction Challenge - FineAction Track on Temporal Action Localization; https://competitions.codalab.org/competitions/32363; 32363; 52380,52381
ICCV DeeperAction Challenge - MultiSports Track on Spatiotemporal Action Detection (Test Version) ; https://competitions.codalab.org/competitions/33355; 33355; 53668,53669
ASVspoof 2021 - Speech Deepfake track; https://competitions.codalab.org/competitions/32345; 32345; 52355,52357,52359,52361
ASVspoof 2021 - Physical Access track; https://competitions.codalab.org/competitions/32347; 32347; 52362,52363,52364,52365
ASVspoof 2021 - Logical Access track; https://competitions.codalab.org/competitions/32343; 32343; 52348,52349,52350,52351
ICCV'2021 ChaLearn Challenge - Behavior forecasting track.; https://competitions.codalab.org/competitions/31584; 31584; 51416,51417
ICCV'2021 ChaLearn Challenge - Automatic self-reported personality recognition track.; https://competitions.codalab.org/competitions/31326; 31326; 51087,51088
MultiLexNorm Multilingual Lexical Normalization - Dev; https://competitions.codalab.org/competitions/34399; 34399; 55156
IEEE VIP Cup 2021: SLP Human Pose Estimation; https://competitions.codalab.org/competitions/31489; 31489; 51299,51300,51301
ForgeryNet: Face Forgery Analysis Challenge 2021; https://competitions.codalab.org/competitions/33386; 33386; 53726,53727,53728,53729
Learning By Doing NeurIPS 2021 Competition – ROBO; https://competitions.codalab.org/competitions/33622; 33622; 54151,54152,54153,54154,54155
Learning By Doing NeurIPS 2021 Competition – CHEM; https://competitions.codalab.org/competitions/33378; 33378; 53700,53701,53702,53703
2021 VIPriors Instance Segmentation Challenge; https://competitions.codalab.org/competitions/33340; 33340; 53649,53650
2021 VIPriors Re-identification Challenge; https://competitions.codalab.org/competitions/33216; 33216; 53425,53426
2021 VIPriors Image Classification Challenge; https://competitions.codalab.org/competitions/33214; 33214; 53421,53422
2021 VIPriors Object Detection Challenge; https://competitions.codalab.org/competitions/33222; 33222; 53556,53438
2021 VIPriors Action Recognition Challenge; https://competitions.codalab.org/competitions/33420; 33420; 53835,53838
The 4th Look Into Person (LIP) Challenge - Track 2 Video Multi-Person Human Parsing Challenge; https://competitions.codalab.org/competitions/23433; 23433; 38966
Multi-camera Multiple People Tracking (MMP-Tracking) Challenge; https://competitions.codalab.org/competitions/33729; 33729; 54322,54323
ICCV 2021 Workshop SSLAD Track 2 - 3D Object Detection; https://competitions.codalab.org/competitions/33236; 33236; 53454,53453
WebFace260M Track of ICCV21-MFR; https://competitions.codalab.org/competitions/32478; 32478; 52494,52495
The Second DiCOVA Challenge; https://competitions.codalab.org/competitions/34801; 34801; 55941,55942,55943,55944
ICCV 2021 Workshop SSLAD Track 3B - Continual Object Detection; https://competitions.codalab.org/competitions/33993; 33993; 54578,54577
ICCV 2021 Workshop SSLAD Track 3A - Continual Object Classification; https://competitions.codalab.org/competitions/33830; 33830; 54457,54456
NeurIPS 2021 Visual Domain Adaptation (VisDA-21) UniDA Challenge; https://competitions.codalab.org/competitions/33396; 33396; 53749,53750
ALTA Shared Task 2021; https://competitions.codalab.org/competitions/33739; 33739; 54334,54335
Thailand Machine Learning for Chemistry Competition 2021; https://competitions.codalab.org/competitions/34540; 34540; 55354,55355,55356
DeepFashion Attribute Prediction Challenge; https://competitions.codalab.org/competitions/34733; 34733; 55659
E-challenge; https://competitions.codalab.org/competitions/34379; 34379; 55141,55142
Real DSR 2021 Challenge; https://competitions.codalab.org/competitions/34235; 34235; 54968,54969,54970
The 5th Whole Brain Architecture Hackathon; https://competitions.codalab.org/competitions/29849; 29849; 48869
ICON2021 Shared Task on Multilingual Gender Biased and Communal Language Identification (ComMA@ICON); https://competitions.codalab.org/competitions/35482; 35482; 57539,57540
SDU@AAAI-22 - Shared Task 1, Acronym Extraction; https://competitions.codalab.org/competitions/34925; 34925; 56170,56165,56168,56167,56166,56164,56169,56174,56173,56175,56176,56177,56172,56171
SDU@AAAI-22 - Shared Task 2, Acronym Disambiguation; https://competitions.codalab.org/competitions/34899; 34899; 56107,56109,56106,56102,56105,56104,56103,56108
Approximate Inference in Bayesian Deep Learning; https://competitions.codalab.org/competitions/33647; 33647; 54185,54186
Approximate Inference in Bayesian Deep Learning; https://competitions.codalab.org/competitions/35838; 35838; 58465,58466,58467
EPIC-KITCHENS-100 Action Recognition *DISCONTINUED*; https://competitions.codalab.org/competitions/25923; 25923; 42610
EPIC-KITCHENS-100 Action Detection *DISCONTINUED*; https://competitions.codalab.org/competitions/25926; 25926; 42612
EPIC-KITCHENS-100 UDA Challenge *DISCONTINUED*; https://competitions.codalab.org/competitions/26096; 26096; 42939
EPIC-KITCHENS-100 Multi-Instance Retrieval Challenge *DISCONTINUED*; https://competitions.codalab.org/competitions/26138; 26138; 43000
EPIC-KITCHENS-100 Action Anticipation *DISCONTINUED*; https://competitions.codalab.org/competitions/25925; 25925; 42611
IGLU NeurIPS 2021 Competition: Architect; https://competitions.codalab.org/competitions/33998; 33998; 54595
IGLU NeurIPS 2021 Competition: Silent Builder; https://competitions.codalab.org/competitions/33828; 33828; 54453
MultiLexNorm Multilingual Lexical Normalization; https://competitions.codalab.org/competitions/34355; 34355; 55103
AI Challenge 2021; https://competitions.codalab.org/competitions/36200; 36200; 59196,59197,59198
Short-duration Speaker Verification (SdSV) Challenge 2021 - Task 1 : Text-Dependent; https://competitions.codalab.org/competitions/28190; 28190; 46367,46368
Short-duration Speaker Verification (SdSV) Challenge 2021 - Task 2 : Text-Independent; https://competitions.codalab.org/competitions/28269; 28269; 46464,46465
HASOC-Dravidian-CodeMix-FIRE 2021; https://competitions.codalab.org/competitions/31146; 31146; 50763
Summer Internship ; https://competitions.codalab.org/competitions/32774; 32774; 52770,52771
ADD 2022 - Audio fake game (FG); https://competitions.codalab.org/competitions/36190; 36190; 59188,59189
ADD 2022 - Partially fake audio detection(PF); https://competitions.codalab.org/competitions/36189; 36189; 59187
ADD 2022 - Low-quality fake audio detection(LF); https://competitions.codalab.org/competitions/36183; 36183; 59180
XMRec WSDM Cup; https://competitions.codalab.org/competitions/36050; 36050; 58972
L2RPN ICAPS 2021 - new entrant league - closed; https://competitions.codalab.org/competitions/33122; 33122; 53313,53314,53315,53316
SemEval-2022 Task 7 Identifying Plausible Clarifications of Implicit and Underspecified Phrases ; https://competitions.codalab.org/competitions/35210; 35210; 56822,56823,56824
CMCL2022; https://competitions.codalab.org/competitions/36415; 36415; 59514,59515,59516,59517
Meta-learning from Learning Curves; https://competitions.codalab.org/competitions/36459; 36459; 59586,59587
Zero Resource Speech Challenge 2021; https://competitions.codalab.org/competitions/27711; 27711; 45585
GREW Competition; https://competitions.codalab.org/competitions/35463; 35463; 57512,57511,57510
Image SkelNetOn - CVPR 2022; https://competitions.codalab.org/competitions/24536; 24536; 40646,40647
Point SkelNetOn - CVPR 2022; https://competitions.codalab.org/competitions/21172; 21172; 35849,35850
Parametric SkelNetOn - CVPR 2022; https://competitions.codalab.org/competitions/21175; 21175; 35853,35854
Pixel SkelNetOn - CVPR 2022; https://competitions.codalab.org/competitions/21169; 21169; 35847,35848
2th CSEDM Challenge -- Task 2: Student Grade Prediction; https://competitions.codalab.org/competitions/33164; 33164; 53371,53372,53373
2th CSEDM Challenge - Task 1: Knowledge Tracing; https://competitions.codalab.org/competitions/33156; 33156; 53353,53354,53355
Troll Meme classification in Tamil; https://competitions.codalab.org/competitions/36397; 36397; 59485
TinyAction Challenge [CVPR 2021]; https://competitions.codalab.org/competitions/31843; 31843; 51801
Hope Speech Detection for Equality, Diversity, and Inclusion -ACL 2022; https://competitions.codalab.org/competitions/36393; 36393; 59479
Detecting Signs of Depression from Social Media Text-LT-EDI@ACL 2022; https://competitions.codalab.org/competitions/36410; 36410; 59503
